0,500.6477051,933.1763916,0.999768317,425.0478821,866.4627075,0.999877572,471.7119446,810.2181396,0.993787527,470.5289917,908.1008911,0.999316692,504.8444824,899.5195313,0.996819496,451.8586426,841.6466064,0.999008894,433.0476685,810.6286011,0.999440372,410.5444031,781.9118652,0.999798,378.881012,755.2809448,0.999866962,339.8135986,732.8756714,0.999978423
1,503.2855835,932.0458374,0.999805868,424.7922363,867.5814209,0.999880075,469.2400818,805.3300171,0.987213075,472.3936768,907.5231323,0.997949779,507.5507202,898.1871948,0.99810034,451.5191956,841.7496948,0.998696268,432.3725891,812.1608276,0.998405278,409.927948,782.9699097,0.999701917,379.9086914,756.7414551,0.999891996,343.2684937,732.7695313,0.999964476
2,506.1395569,931.612793,0.999735773,429.9424744,867.4286499,0.999939919,472.853241,806.083374,0.996426046,476.1564331,906.8632813,0.99697876,510.9628906,896.8885498,0.996517777,455.142334,840.369873,0.998691738,434.866272,811.4246826,0.999404192,411.0222778,784.3048706,0.999600708,382.6425476,758.593811,0.999810398,344.0549927,735.232605,0.999964714
3,510.8294678,931.8106079,0.999780834,431.1162415,869.8126221,0.999916553,470.9556885,804.612854,0.993479371,478.640686,907.3605347,0.998624206,514.4953003,896.923645,0.998782098,456.0143127,841.7416382,0.998491883,435.4249878,812.6619873,0.999297261,411.5589905,785.1224365,0.999693274,383.5460815,759.2702637,0.999806106,345.9976501,735.3831787,0.999915004
4,510.2839966,926.9881592,0.999682426,431.4198914,868.1499634,0.999938965,468.7484741,801.3479004,0.985824227,479.2999878,904.199646,0.998159707,514.4778442,892.2035522,0.999390244,454.8674622,838.6521606,0.998654485,433.7311401,811.2912598,0.998720527,410.6165466,784.9648438,0.999636412,384.1091614,758.4984131,0.999824584,348.0946655,735.8171997,0.999949932
5,508.4752808,923.9957886,0.999506831,430.3217773,866.1715088,0.99995935,516.6342163,844.9041138,0.946205556,476.0074463,901.7033081,0.999179542,513.7973633,888.284668,0.998816848,453.1376953,837.5882568,0.99878484,434.4598999,811.0029907,0.998694837,411.2727356,784.6674805,0.999677777,383.7967529,758.3094482,0.999846101,348.8521118,735.3997192,0.999921918
6,507.7190857,917.8575439,0.999796689,423.9350281,864.4546509,0.999853253,510.9087219,837.3952637,0.988824546,473.9703979,896.2261963,0.998340607,511.1058044,882.5788574,0.998021841,449.9306946,837.6430664,0.998080969,430.8790588,812.5317993,0.998169661,407.8321838,782.9187622,0.999736249,382.3466492,758.8306885,0.999749959,350.0178528,733.7741089,0.999614954
7,505.4057007,911.6752319,0.999720871,420.2415466,860.6234741,0.999950051,505.0556641,835.3480225,0.943148315,472.543457,892.1109619,0.998534918,506.7248535,877.1089478,0.998006999,445.0758057,831.9260864,0.999180496,428.1663208,807.2554932,0.999251783,406.1393433,779.6693115,0.999792874,379.2332764,755.7194824,0.999818623,348.2037964,733.2745361,0.999634624
8,497.3883667,913.1166382,0.999935985,419.6825562,852.5950317,0.999964595,459.7539673,788.0679321,0.990962327,467.0640564,889.8093872,0.999380946,502.743103,877.8544922,0.999074936,444.6877441,825.0090942,0.99845469,426.4865417,801.8304443,0.999191105,405.5514526,776.8078003,0.999691486,377.9837646,755.3364258,0.999726713,344.9396667,731.4468384,0.99991405
9,487.4975281,913.3900757,0.999900222,416.9024658,847.1403198,0.999854445,461.5604858,787.1008301,0.982444227,459.3256836,888.487854,0.999242902,496.0828552,880.5931396,0.998240113,444.2235107,820.8339844,0.998155296,426.124939,797.3183594,0.997698009,406.468689,771.3100586,0.99984479,378.0625,751.9025269,0.999377728,344.8004761,731.5482788,0.999914885
10,472.7597046,911.9877319,0.999577701,414.2225952,837.3745117,0.99994278,458.7538147,782.9928589,0.97532481,449.005127,882.0028687,0.999390364,488.1550903,878.9659424,0.997815609,440.8540955,811.847168,0.995304585,425.4797363,790.2177734,0.997201681,406.7467346,766.0400391,0.999573171,377.679718,745.9321289,0.999023557,342.993103,730.883728,0.999959469
11,441.735199,904.223938,0.998253882,402.3918762,823.003418,0.999959588,490.3014526,817.15271,0.998211861,424.1196289,867.069458,0.999732912,465.0200195,870.6539917,0.996664226,432.8688354,805.9717407,0.87131989,417.3723145,783.2293091,0.996694207,398.5003967,757.7295532,0.999084234,370.9706726,742.1858521,0.999874949,341.7565002,729.3483887,0.999955416
12,423.6637268,897.0371094,0.999657273,385.7120361,818.9208374,0.999784648,474.136261,812.0257568,0.996155918,409.777771,858.2476196,0.999793708,447.9610291,862.5964355,0.998172045,422.8891602,803.7131348,0.760770321,404.7555542,777.7169189,0.994105935,388.0254211,759.6234131,0.998945296,367.7379761,745.0883179,0.998223364,341.9469604,727.357605,0.999979377
13,408.2215271,898.1436768,0.999630094,372.0877075,821.5516968,0.998799682,466.4536438,814.2192993,0.99870038,396.1929626,858.0718994,0.999646544,435.3368225,862.0924072,0.999200046,410.5514526,804.2930908,0.660263181,393.2535095,778.0294189,0.986913085,382.7066956,762.2723389,0.994343519,368.3314514,746.0112915,0.999252498,340.5145569,727.2456665,0.999984145
14,396.1850891,900.9335938,0.999781549,366.3765869,819.2516479,0.998758435,457.7345886,818.8155518,0.999548733,385.9400635,861.5210571,0.999915719,424.949707,868.1264648,0.997722924,407.9524231,809.7734375,0.564275444,388.459137,779.838562,0.968634009,378.6853333,761.6300659,0.995932043,366.1965942,744.5690918,0.99805671,340.2368164,725.7896729,0.999986053
15,389.5833435,910.3877563,0.999856353,360.6596375,822.6381226,0.999574959,452.9819031,825.1091919,0.997714281,378.84198,871.1448364,0.99985671,418.2666931,878.3530884,0.999164462,395.9659424,812.5961304,0.767473459,386.515625,782.9613037,0.965935946,381.9175415,762.2554932,0.998733819,366.247406,740.1975708,0.999302149,338.4700623,725.4794312,0.999962807
16,382.3847656,921.3579102,0.998170495,362.675354,836.5018311,0.999423146,441.5568542,839.1779175,0.999429643,375.9463196,884.4002075,0.999792159,414.2981262,890.2375488,0.997284889,399.5305176,829.953186,0.586426675,389.6648865,791.9621582,0.749173224,392.3677979,773.4071655,0.992290914,373.1273804,743.5673218,0.999689341,340.5369873,721.3814697,0.999986172
17,378.3131714,929.8966675,0.999252856,359.351593,837.6391602,0.997425616,433.0906982,847.3747559,0.999652505,371.8751831,891.472229,0.999915719,408.7633362,896.951416,0.998019457,399.6534424,838.3312988,0.64494586,386.3378906,796.366272,0.189559102,402.8113098,782.0456543,0.98489964,375.7724609,743.3764038,0.9981336,342.6295166,720.0748901,0.999980569
18,380.3872681,935.8167725,0.997822404,357.660675,840.5499878,0.98142451,432.3039856,851.1846924,0.999721467,371.9832153,897.4197388,0.999837756,409.2971497,900.5987549,0.998253405,399.5363464,841.9328613,0.634232283,401.899231,813.6255493,0.696317971,405.0194092,785.4690552,0.963219583,375.2780151,747.0036621,0.985269964,344.7738342,720.8036499,0.999945879
19,384.2073364,939.7441406,0.998466611,359.2086487,841.1223145,0.992577016,434.833374,853.9318237,0.999892592,374.2208862,899.6402588,0.999889851,412.651001,903.4481812,0.996971726,401.0665894,844.2262573,0.848440945,404.0830383,817.3896484,0.748805523,405.0127563,785.8917847,0.950072348,374.1849976,746.6688843,0.994401634,345.9960022,721.2640381,0.999911666
20,385.4505615,943.0345459,0.999127328,352.278717,853.7271118,0.992271304,434.3786621,859.1655273,0.999659777,372.7933655,903.8480835,0.999851942,412.8634644,907.5728149,0.996150732,399.798645,851.6709595,0.786841571,400.2975769,819.8865356,0.727889657,381.2911377,791.5128174,0.988822341,372.0378723,754.0505981,0.998164713,346.1592102,722.3566284,0.999961019
21,384.848877,943.0263672,0.998989284,352.5445557,858.3757324,0.999293447,436.1051636,860.2280273,0.999558508,373.1894226,902.9529419,0.999872446,414.5787964,906.0363159,0.996590018,399.8973389,854.3849487,0.636420786,384.26651,810.8394165,0.530775011,384.7918701,791.8365479,0.99146992,371.3953857,756.4428101,0.999754846,346.0707703,721.4639893,0.999965549
22,387.5816956,943.2949219,0.999369204,355.4060974,858.7321777,0.999858737,437.4401245,860.1416626,0.999387264,375.0819397,903.8652954,0.999740183,416.0055847,907.0219116,0.99779129,399.4685364,853.8475952,0.783173859,385.6094971,811.7958984,0.842335582,389.1121521,789.9298096,0.996572018,372.8131714,756.1598511,0.999709427,346.34021,720.618103,0.999959469
23,386.3997192,938.7929077,0.998660326,353.6273499,856.6644287,0.999905467,437.137085,858.4805298,0.999114811,374.2488708,899.9226685,0.999750793,415.2562561,903.2570801,0.997024596,396.8008423,852.831604,0.863066018,385.1697083,810.3400269,0.929389596,386.0205688,783.3381348,0.996379077,369.5581055,753.0296021,0.99974817,347.1575317,720.5580444,0.999947071
24,388.6404724,929.2833252,0.999786675,354.466217,848.0830078,0.999837637,438.0608215,852.9468384,0.999675155,376.1168518,892.7639771,0.999888897,415.9265137,898.0647583,0.998435199,391.2606201,840.5617676,0.603532255,384.190979,804.0292969,0.984956443,381.011322,777.6551514,0.999138832,368.6387939,751.0142822,0.999638438,346.3233032,720.9810791,0.999920845
25,386.2942505,920.7940063,0.999618888,355.20401,835.3099365,0.999974847,439.9797668,839.1091309,0.998891175,374.7427979,882.7712402,0.999697685,414.9064941,888.9224854,0.996398926,387.3025208,829.8901978,0.988082826,384.8314514,797.4235229,0.997715712,380.605896,774.3172607,0.999610722,367.7817993,748.1520386,0.999220967,344.0015869,721.7387085,0.999969721
26,393.2954407,911.7744141,0.999627471,353.6587524,827.6150513,0.999942183,440.7964478,824.7113037,0.996165276,379.2277222,874.994751,0.998658895,418.7453613,880.0762939,0.998291433,385.5767822,821.8300171,0.965527177,383.6571655,791.4578247,0.997448623,380.1804504,769.0592041,0.999657869,363.6604919,745.8016968,0.999074459,340.3988647,721.3972168,0.999976039
27,408.0323486,898.5114746,0.999750912,353.6133728,823.7062988,0.999920726,441.186615,811.5172729,0.977243781,387.1976929,865.4177856,0.999547422,426.4038086,865.2090454,0.99884522,383.3079834,812.1712646,0.966818452,379.6532288,787.0405884,0.999649644,371.9472656,761.9619751,0.999679685,357.1355896,744.7676392,0.999659538,335.9232483,719.2401123,0.999772966
28,442.8626099,874.0461426,0.999000371,360.2500916,819.0010376,0.999872208,448.6730652,797.7640991,0.950915456,410.0168762,852.0097656,0.999295235,443.8361816,839.3411255,0.988601625,388.6422729,797.7311401,0.992528319,382.4028931,778.6789551,0.998916745,366.2693176,758.1212769,0.99928242,351.5351868,740.2061768,0.999508023,331.8328857,718.6554565,0.999606788
29,468.8847656,848.5379028,0.999566972,380.0852661,820.4177246,0.999885917,417.2810059,751.9146729,0.995601416,434.4302063,836.7213745,0.997385681,458.8680725,816.8822021,0.991585255,400.7721252,791.8884277,0.999354064,381.2833252,772.6270752,0.999596059,360.3368835,752.0079346,0.998834074,343.490448,734.6940918,0.999123275,326.9625549,715.3341675,0.999937773
30,481.9042053,818.9163208,0.999810755,400.2540894,816.8435669,0.999714315,424.7223511,753.6973267,0.998594344,445.1619873,821.3965454,0.998021126,465.8166809,791.7556152,0.945633411,414.3681641,786.9572144,0.999662995,384.8172607,771.8460693,0.99943608,356.7944641,752.7529297,0.999758899,335.3999939,735.3560181,0.999451816,321.5735779,712.649231,0.999908447
31,487.3369751,809.2718506,0.999612987,418.456665,809.4718018,0.999920011,426.480011,747.6567993,0.997033596,456.3882141,810.7640381,0.996685803,466.9709778,776.4487915,0.485114813,422.4693604,777.9474487,0.999808133,394.178772,767.088501,0.999265611,359.4818115,752.7884521,0.999783576,333.6847534,733.0210571,0.999201715,313.7724609,712.8676147,0.999860525
32,496.7333069,804.0395508,0.999006689,438.1244812,803.3920288,0.999971271,444.040802,741.8049927,0.999569356,470.8578491,804.7227173,0.999447286,476.3104248,762.8120117,0.80658865,439.8983154,771.0435181,0.999290466,405.7953796,765.4706421,0.99973768,366.9472351,754.3034668,0.999602854,337.2950745,733.8035889,0.999231458,313.2924805,714.4974365,0.99990356
33,506.55896,797.2588501,0.995712399,455.710144,798.9675293,0.999876499,459.9404297,741.4172974,0.999241352,485.6126099,798.2243652,0.999118745,488.808075,757.4867554,0.83454752,454.3688049,766.9916382,0.999073744,416.4513245,764.2411499,0.998811126,377.8549805,755.0625,0.999745786,343.986969,734.6974487,0.998880684,311.1558838,717.6477051,0.999958634
34,513.269104,792.9625854,0.987936795,468.1983643,794.3384399,0.999971628,471.2020264,735.8740234,0.999227643,495.1946716,793.8016968,0.999531746,499.1405945,755.2559814,0.863683522,466.0103455,762.8776855,0.999486566,426.2667236,762.9172974,0.998658538,385.4325562,755.5079956,0.999874949,351.5751648,737.1800537,0.999769866,312.1416626,723.7318726,0.999989986
35,528.8204956,789.147644,0.997077703,482.1938782,793.2678223,0.999974489,483.6286011,733.2397461,0.999541998,510.3188477,791.1654663,0.999588668,511.96521,749.9134521,0.76594156,479.8306274,762.0321655,0.999048531,440.212616,761.576416,0.999181092,397.289978,753.4879761,0.999824226,356.8081055,738.7166748,0.9999336,312.7319031,728.8054199,0.999971271
36,548.0205078,782.187439,0.994592011,501.3330688,790.2556763,0.999986649,497.4805298,729.4407959,0.9993819,529.1109619,784.9153442,0.999638915,528.3243408,743.6453247,0.83041811,496.4591675,758.5361328,0.999363482,455.3744507,759.7005615,0.99954921,409.4250183,753.5118408,0.999860168,365.5593567,742.8300781,0.999779165,315.3317261,733.4753418,0.999881029
37,567.8325806,777.0585327,0.996448755,520.0725098,783.850647,0.999864459,514.4909058,723.3261108,0.999652386,547.371582,779.7528687,0.999661446,544.4440918,738.2879639,0.843040168,515.0796509,752.9498291,0.99954319,475.5065002,756.9990234,0.999919295,424.3208313,756.1446533,0.999819577,374.8383179,749.7719116,0.999927998,320.7302246,743.5403442,0.999950647
38,603.6762695,768.1516113,0.998455882,545.6452026,779.9621582,0.999970317,539.4633179,721.2978516,0.998892009,575.6321411,774.298645,0.999342859,571.6542358,734.553772,0.930019438,541.3013306,750.3173828,0.998600781,496.6349792,755.524231,0.99990046,441.6204529,757.1657715,0.999858141,388.3371887,750.824585,0.999935508,327.3736572,748.3831787,0.999905944
39,621.7288208,766.8146362,0.996994138,568.1160889,776.5285645,0.999936581,562.0236206,715.0879517,0.99948597,598.0578003,770.3121338,0.999362051,592.8444824,726.5113525,0.653874815,562.7524414,745.8829956,0.999347389,517.0147705,752.026062,0.999625087,461.2207336,755.9359741,0.999884486,406.8196716,753.4692383,0.999916792,340.3119812,755.6600342,0.999991298
40,651.7370605,762.0856323,0.998903632,590.2058716,775.4368896,0.999960542,584.1003418,711.8769531,0.999718606,623.7844238,768.9727783,0.99858439,618.7956543,724.71521,0.92877394,584.041687,743.8777466,0.998731673,535.9147339,747.0636597,0.998611689,481.7468872,750.8627319,0.999790609,424.7883301,753.770752,0.999940038,357.3834839,762.6273804,0.999938846
41,681.5111694,751.0155029,0.999468386,615.7808838,770.0604248,0.999932885,610.0291748,706.6467285,0.99970907,650.5458374,763.0205688,0.995503247,646.8148804,719.9559326,0.9787395,610.6682739,738.59729,0.999061882,562.3234863,741.5505371,0.999682426,504.5623474,745.7891235,0.999355137,449.019043,750.7053833,0.999785483,379.715271,767.2627563,0.999927282
42,709.0594482,745.5003662,0.999795258,647.0403442,761.7088013,0.999918222,639.4264526,698.6144409,0.999396324,679.4486084,754.1437378,0.999135435,674.6655273,711.321167,0.911940992,639.8588257,730.5629272,0.998936594,590.1240845,735.1573486,0.997859538,532.0010376,742.5915527,0.999869466,474.3009644,753.7897339,0.999930143,408.7877808,773.9946289,0.999863863
43,732.6473389,742.795105,0.997662187,677.1506348,754.1705933,0.999972224,668.4775391,693.3025513,0.999719799,707.6630859,748.909668,0.998582125,700.6746826,708.0102539,0.754687011,668.6187744,724.0024414,0.998998225,618.9430542,732.34729,0.998116493,560.6859741,745.5619507,0.99955672,500.3225403,756.4608765,0.999965668,430.9121399,778.4645996,0.999533534
44,748.2312622,737.6810303,0.995538175,697.585022,747.4838867,0.9998734,686.6733398,687.3164063,0.998238325,725.536499,744.2367554,0.999142528,719.1679688,702.697937,0.747255743,688.4819336,719.8378906,0.998981893,642.3122559,729.831665,0.999537587,585.7001953,745.3892212,0.999320626,523.2233887,758.413208,0.999823272,451.5441895,778.2736206,0.99992919
45,770.4632568,732.8016968,0.998497844,718.5388794,746.5790405,0.999905109,707.71698,685.8024292,0.999538898,746.880127,739.8776855,0.999382257,741.2626953,697.9920044,0.810295761,710.8066406,717.1489868,0.999368012,665.6652832,727.1035156,0.999411941,607.0579834,739.9677124,0.999520063,546.2244263,753.1383667,0.999954581,474.9504395,771.3517456,0.99993813
46,798.4603271,727.2400513,0.998784959,747.1204834,743.2186279,0.999962449,734.4159546,684.4834595,0.998901129,774.1175537,734.1754761,0.998093665,766.7883301,694.7354736,0.878631055,738.2904663,714.1112671,0.999617696,693.5178223,724.677124,0.999871373,633.2409058,735.9828491,0.999352992,574.6760254,745.2729492,0.999508977,504.6886597,758.526001,0.999963284
47,817.8098145,720.8744507,0.998200655,772.4766235,732.8492432,0.999966145,761.1175537,675.8468018,0.99941802,796.9146729,727.6273193,0.998768389,790.0169067,688.2453613,0.705147803,764.2567749,704.8647461,0.998993218,718.1350708,713.057251,0.9990381,657.800354,726.7738037,0.99979049,600.0758057,737.0565186,0.99983716,530.9307861,749.6189575,0.999904871
48,833.0925293,709.9295654,0.993417621,794.0409546,723.1488037,0.999961734,780.7788086,665.8150635,0.999464691,816.0256348,716.1229858,0.998471439,808.8009644,678.2527466,0.522672474,783.0358887,695.4834595,0.998692214,736.6144409,705.5455322,0.999455512,682.2714233,719.2766724,0.999425769,623.8347168,729.8005371,0.999693751,552.3494873,749.3248291,0.999841452
49,849.4498901,695.0321045,0.980152905,811.338623,707.8952637,0.999967217,796.8804932,651.1105347,0.999148369,832.8111572,700.590332,0.997901797,823.1280518,662.2122803,0.448817432,799.6634521,680.3210449,0.998787701,751.9296265,693.2228394,0.998910546,701.3391724,710.8797607,0.999806583,646.8271484,725.6113892,0.999949694,577.0552368,750.727356,0.999904037
50,855.473999,678.557312,0.660414517,826.7391357,695.3178711,0.999906301,804.7893066,638.3198242,0.999405026,844.5172119,683.6168213,0.973799407,831.5756836,651.3572388,0.914570212,811.7979126,670.0254517,0.997995615,766.1609497,683.4612427,0.998705387,714.8147583,701.0043335,0.999737918,659.6160278,719.9575195,0.999934673,604.0745239,746.9191895,0.999394774
51,864.3383179,655.2857666,0.427939296,838.9237061,677.2025146,0.999970913,809.4958496,623.7259521,0.998108268,855.5379028,662.8127441,0.988823712,837.5202637,633.9970093,0.834838629,821.5303345,652.8345947,0.999697804,780.7780151,675.1448975,0.999777615,735.1862793,697.4208374,0.999627471,680.2981567,719.1708374,0.999782383,622.3114624,744.7420044,0.999569833
52,868.9824829,638.1831665,0.146786973,843.1499634,664.1157837,0.999946356,808.8967285,612.0361938,0.99961555,858.9958496,646.1671753,0.984306931,839.2089844,621.0255737,0.913020551,824.9695435,640.8540649,0.99963212,789.1486816,668.3109131,0.999915481,746.3500977,694.8078613,0.999904633,695.7377319,719.7952881,0.999902248,637.0698853,746.9695435,0.999244809
53,869.994812,630.6601563,0.044594519,845.6586914,653.3743896,0.999879479,811.4682007,603.8096313,0.99896121,862.0223999,637.1312866,0.963124454,841.2246704,613.8602295,0.865956068,829.0917969,632.3480225,0.99926573,794.9580688,662.7207031,0.999882698,753.2316895,690.9494629,0.999914408,703.973938,720.65448,0.999900103,645.5739746,747.5512085,0.999947071
54,869.796814,619.7774048,0.031597801,846.3807983,645.8734741,0.999948025,810.3826294,595.4645386,0.999569476,861.0230713,627.1140137,0.970730007,841.1901245,604.6846924,0.812225461,828.8845215,623.6038208,0.999619126,794.3766479,655.1207275,0.999594271,754.5102539,686.444397,0.999890208,704.7047119,715.6266479,0.999810636,648.1870117,744.0910034,0.999941349
55,863.9764404,606.1374512,0.106318332,844.6411133,638.1624756,0.999865174,807.7785034,590.7219238,0.999013543,855.7404785,616.9718018,0.96479255,836.6853027,597.0891113,0.883717716,825.0134888,617.5562134,0.999474704,791.3168945,648.100769,0.999751389,752.3985596,678.2373657,0.999830961,704.65448,708.8721313,0.999902129,649.3257446,738.3905029,0.999955773
